dataset_name,file_path,sentiment_value,emotional_category,speaker_id,gender,duration,duration_trimmed,split,renamed_file_path
CREMA-D,./dataset/CREMA-D/1072_ITS_ANG_XX.wav,-1,Anger,1072,Female,2.9,2.9,test,./dataset/splitted/test/CREMA-D_1072_ITS_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1067_ITS_ANG_XX.wav,-1,Anger,1067,Male,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1067_ITS_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1029_WSI_NEU_XX.wav,0,Neutrality,1029,Female,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1029_WSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1090_IWW_NEU_XX.wav,0,Neutrality,1090,Male,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1090_IWW_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1085_IWW_NEU_XX.wav,0,Neutrality,1085,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1085_IWW_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1088_ITH_SAD_XX.wav,-1,Sadness,1088,Male,3.24,3.24,train,./dataset/splitted/train/CREMA-D_1088_ITH_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1038_DFA_HAP_XX.wav,1,Happiness,1038,Male,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1038_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1009_ITH_DIS_XX.wav,-1,Disgust,1009,Female,2.97,2.97,test,./dataset/splitted/test/CREMA-D_1009_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1019_DFA_FEA_XX.wav,-1,Fear,1019,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1019_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1038_WSI_HAP_XX.wav,1,Happiness,1038,Male,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1038_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1019_WSI_FEA_XX.wav,-1,Fear,1019,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1019_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1081_IWW_HAP_XX.wav,1,Happiness,1081,Male,1.94,1.94,test,./dataset/splitted/test/CREMA-D_1081_IWW_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1089_TIE_FEA_XX.wav,-1,Fear,1089,Female,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1089_TIE_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1029_DFA_NEU_XX.wav,0,Neutrality,1029,Female,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1029_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1033_IWW_DIS_XX.wav,-1,Disgust,1033,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1033_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1026_IWW_DIS_XX.wav,-1,Disgust,1026,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1026_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1069_IEO_HAP_LO.wav,1,Happiness,1069,Male,1.77,1.77,train,./dataset/splitted/train/CREMA-D_1069_IEO_HAP_LO_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1048_IEO_FEA_LO.wav,-1,Fear,1048,Male,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1048_IEO_FEA_LO_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1089_IWW_HAP_XX.wav,1,Happiness,1089,Female,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1089_IWW_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1004_WSI_FEA_XX.wav,-1,Fear,1004,Female,2.6,2.6,test,./dataset/splitted/test/CREMA-D_1004_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1011_WSI_FEA_XX.wav,-1,Fear,1011,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1011_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1025_WSI_HAP_XX.wav,1,Happiness,1025,Female,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1025_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1030_WSI_HAP_XX.wav,1,Happiness,1030,Female,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1030_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1047_IEO_SAD_LO.wav,-1,Sadness,1047,Female,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1047_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1052_IEO_SAD_LO.wav,-1,Sadness,1052,Female,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1052_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1081_TIE_FEA_XX.wav,-1,Fear,1081,Male,3.17,3.17,test,./dataset/splitted/test/CREMA-D_1081_TIE_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1012_TIE_DIS_XX.wav,-1,Disgust,1012,Female,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1012_TIE_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1003_WSI_SAD_XX.wav,-1,Sadness,1003,Female,3.37,3.37,train,./dataset/splitted/train/CREMA-D_1003_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1007_TIE_DIS_XX.wav,-1,Disgust,1007,Male,4.5,4.5,train,./dataset/splitted/train/CREMA-D_1007_TIE_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1016_WSI_SAD_XX.wav,-1,Sadness,1016,Male,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1016_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1034_DFA_NEU_XX.wav,0,Neutrality,1034,Male,1.87,1.87,train,./dataset/splitted/train/CREMA-D_1034_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1082_WSI_DIS_XX.wav,-1,Disgust,1082,Female,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1082_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1086_TIE_SAD_XX.wav,-1,Sadness,1086,Male,3.27,3.27,train,./dataset/splitted/train/CREMA-D_1086_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1021_DFA_NEU_XX.wav,0,Neutrality,1021,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1021_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1076_DFA_ANG_XX.wav,-1,Anger,1076,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1076_DFA_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1040_IEO_FEA_LO.wav,-1,Fear,1040,Male,1.8,1.8,train,./dataset/splitted/train/CREMA-D_1040_IEO_FEA_LO_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1055_IEO_FEA_LO.wav,-1,Fear,1055,Female,1.84,1.84,train,./dataset/splitted/train/CREMA-D_1055_IEO_FEA_LO_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1063_DFA_ANG_XX.wav,-1,Anger,1063,Female,1.67,1.67,train,./dataset/splitted/train/CREMA-D_1063_DFA_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1061_IEO_HAP_LO.wav,1,Happiness,1061,Female,1.77,1.77,train,./dataset/splitted/train/CREMA-D_1061_IEO_HAP_LO_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1074_IEO_HAP_LO.wav,1,Happiness,1074,Female,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1074_IEO_HAP_LO_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1063_WSI_ANG_XX.wav,-1,Anger,1063,Female,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1063_WSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1076_WSI_ANG_XX.wav,-1,Anger,1076,Female,2.8,2.8,train,./dataset/splitted/train/CREMA-D_1076_WSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1087_ITH_FEA_XX.wav,-1,Fear,1087,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1087_ITH_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1021_WSI_NEU_XX.wav,0,Neutrality,1021,Female,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1021_WSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1034_WSI_NEU_XX.wav,0,Neutrality,1034,Male,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1034_WSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1082_DFA_DIS_XX.wav,-1,Disgust,1082,Female,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1082_DFA_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1016_DFA_SAD_XX.wav,-1,Sadness,1016,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1016_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1003_DFA_SAD_XX.wav,-1,Sadness,1003,Female,3.2,3.2,train,./dataset/splitted/train/CREMA-D_1003_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1080_ITH_SAD_XX.wav,-1,Sadness,1080,Male,3.87,3.87,train,./dataset/splitted/train/CREMA-D_1080_ITH_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1086_IEO_NEU_XX.wav,0,Neutrality,1086,Male,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1086_IEO_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1011_DFA_FEA_XX.wav,-1,Fear,1011,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1011_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1027_IEO_ANG_LO.wav,-1,Anger,1027,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1027_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1032_IEO_ANG_LO.wav,-1,Anger,1032,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1032_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1004_DFA_FEA_XX.wav,-1,Fear,1004,Female,3.04,3.04,test,./dataset/splitted/test/CREMA-D_1004_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1030_DFA_HAP_XX.wav,1,Happiness,1030,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1030_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1001_ITH_DIS_XX.wav,-1,Disgust,1001,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1001_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1014_ITH_DIS_XX.wav,-1,Disgust,1014,Male,3.37,3.37,train,./dataset/splitted/train/CREMA-D_1014_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1025_DFA_HAP_XX.wav,1,Happiness,1025,Female,1.77,1.77,train,./dataset/splitted/train/CREMA-D_1025_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1074_IEO_SAD_MD.wav,-1,Sadness,1074,Female,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1074_IEO_SAD_MD_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1050_TAI_HAP_XX.wav,1,Happiness,1050,Male,2.0,2.0,test,./dataset/splitted/test/CREMA-D_1050_TAI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1045_TAI_HAP_XX.wav,1,Happiness,1045,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1045_TAI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1061_IEO_SAD_MD.wav,-1,Sadness,1061,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1061_IEO_SAD_MD_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1071_TAI_FEA_XX.wav,-1,Fear,1071,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1071_TAI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1020_IWL_SAD_XX.wav,-1,Sadness,1020,Female,3.47,3.47,train,./dataset/splitted/train/CREMA-D_1020_IWL_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1035_IWL_SAD_XX.wav,-1,Sadness,1035,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1035_IWL_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1064_TAI_FEA_XX.wav,-1,Fear,1064,Male,3.3,3.3,train,./dataset/splitted/train/CREMA-D_1064_TAI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1065_IEO_SAD_HI.wav,-1,Sadness,1065,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1065_IEO_SAD_HI_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1061_TSI_HAP_XX.wav,1,Happiness,1061,Female,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1061_TSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1074_TSI_HAP_XX.wav,1,Happiness,1074,Female,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1074_TSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1070_IEO_SAD_HI.wav,-1,Sadness,1070,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1070_IEO_SAD_HI_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1040_TSI_FEA_XX.wav,-1,Fear,1040,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1040_TSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1055_TSI_FEA_XX.wav,-1,Fear,1055,Female,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1055_TSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1073_IEO_FEA_MD.wav,-1,Fear,1073,Female,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1073_IEO_FEA_MD_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1006_IWL_HAP_XX.wav,1,Happiness,1006,Female,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1006_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1013_IWL_HAP_XX.wav,1,Happiness,1013,Female,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1013_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1066_IEO_FEA_MD.wav,-1,Fear,1066,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1066_IEO_FEA_MD_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1027_IWL_FEA_XX.wav,-1,Fear,1027,Male,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1027_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1076_TAI_SAD_XX.wav,-1,Sadness,1076,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1076_TAI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1052_IEO_HAP_MD.wav,1,Happiness,1052,Female,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1052_IEO_HAP_MD_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1047_IEO_HAP_MD.wav,1,Happiness,1047,Female,1.53,1.53,train,./dataset/splitted/train/CREMA-D_1047_IEO_HAP_MD_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1063_TAI_SAD_XX.wav,-1,Sadness,1063,Female,1.87,1.87,train,./dataset/splitted/train/CREMA-D_1063_TAI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1038_ITS_NEU_XX.wav,0,Neutrality,1038,Male,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1038_ITS_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1032_IWL_FEA_XX.wav,-1,Fear,1032,Male,3.04,3.04,train,./dataset/splitted/train/CREMA-D_1032_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1062_IEO_FEA_HI.wav,-1,Fear,1062,Male,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1062_IEO_FEA_HI_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1077_IEO_FEA_HI.wav,-1,Fear,1077,Male,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1077_IEO_FEA_HI_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1047_TSI_SAD_XX.wav,-1,Sadness,1047,Female,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1047_TSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1043_IEO_HAP_HI.wav,1,Happiness,1043,Female,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1043_IEO_HAP_HI_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1056_IEO_HAP_HI.wav,1,Happiness,1056,Female,1.87,1.87,train,./dataset/splitted/train/CREMA-D_1056_IEO_HAP_HI_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1052_TSI_SAD_XX.wav,-1,Sadness,1052,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1052_TSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1054_TAI_NEU_XX.wav,0,Neutrality,1054,Female,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1054_TAI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1041_TAI_NEU_XX.wav,0,Neutrality,1041,Male,2.5,2.5,test,./dataset/splitted/test/CREMA-D_1041_TAI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1016_TAI_ANG_XX.wav,-1,Anger,1016,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1016_TAI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1003_TAI_ANG_XX.wav,-1,Anger,1003,Female,2.87,2.87,train,./dataset/splitted/train/CREMA-D_1003_TAI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1027_TSI_ANG_XX.wav,-1,Anger,1027,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1027_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1032_TSI_ANG_XX.wav,-1,Anger,1032,Male,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1032_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1065_TSI_NEU_XX.wav,0,Neutrality,1065,Male,1.84,1.84,train,./dataset/splitted/train/CREMA-D_1065_TSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1088_IOM_NEU_XX.wav,0,Neutrality,1088,Male,1.8,1.8,train,./dataset/splitted/train/CREMA-D_1088_IOM_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1070_TSI_NEU_XX.wav,0,Neutrality,1070,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1070_TSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1014_IEO_ANG_MD.wav,-1,Anger,1014,Male,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1014_IEO_ANG_MD_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1001_IEO_ANG_MD.wav,-1,Anger,1001,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1001_IEO_ANG_MD_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1040_IWL_ANG_XX.wav,-1,Anger,1040,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1040_IWL_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1055_IWL_ANG_XX.wav,-1,Anger,1055,Female,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1055_IWL_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1008_ITS_FEA_XX.wav,-1,Fear,1008,Female,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1008_ITS_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1002_IWL_NEU_XX.wav,0,Neutrality,1002,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1002_IWL_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1017_IWL_NEU_XX.wav,0,Neutrality,1017,Male,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1017_IWL_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1029_ITS_HAP_XX.wav,1,Happiness,1029,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1029_ITS_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1005_IEO_ANG_HI.wav,-1,Anger,1005,Male,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1005_IEO_ANG_HI_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1010_IEO_ANG_HI.wav,-1,Anger,1010,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1010_IEO_ANG_HI_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1019_MTI_DIS_XX.wav,-1,Disgust,1019,Male,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1019_MTI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1048_TSI_DIS_XX.wav,-1,Disgust,1048,Male,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1048_TSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1088_IWL_HAP_XX.wav,1,Happiness,1088,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1088_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1031_IOM_SAD_XX.wav,-1,Sadness,1031,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1031_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1024_IOM_SAD_XX.wav,-1,Sadness,1024,Female,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1024_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1079_TAI_DIS_XX.wav,-1,Disgust,1079,Female,2.9,2.9,train,./dataset/splitted/train/CREMA-D_1079_TAI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1076_MTI_ANG_XX.wav,-1,Anger,1076,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1076_MTI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1063_MTI_ANG_XX.wav,-1,Anger,1063,Female,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1063_MTI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1034_MTI_NEU_XX.wav,0,Neutrality,1034,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1034_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1021_MTI_NEU_XX.wav,0,Neutrality,1021,Female,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1021_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1036_IOM_FEA_XX.wav,-1,Fear,1036,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1036_IOM_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1023_IOM_FEA_XX.wav,-1,Fear,1023,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1023_IOM_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1017_IOM_HAP_XX.wav,1,Happiness,1017,Male,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1017_IOM_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1002_IOM_HAP_XX.wav,1,Happiness,1002,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1002_IOM_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1086_ITS_FEA_XX.wav,-1,Fear,1086,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1086_ITS_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1016_MTI_SAD_XX.wav,-1,Sadness,1016,Male,3.37,3.37,train,./dataset/splitted/train/CREMA-D_1016_MTI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1003_MTI_SAD_XX.wav,-1,Sadness,1003,Female,3.77,3.77,train,./dataset/splitted/train/CREMA-D_1003_MTI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1082_MTI_DIS_XX.wav,-1,Disgust,1082,Female,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1082_MTI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1030_MTI_HAP_XX.wav,1,Happiness,1030,Female,3.07,3.07,train,./dataset/splitted/train/CREMA-D_1030_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1025_MTI_HAP_XX.wav,1,Happiness,1025,Female,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1025_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1011_MTI_FEA_XX.wav,-1,Fear,1011,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1011_MTI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1004_MTI_FEA_XX.wav,-1,Fear,1004,Female,3.2,3.2,test,./dataset/splitted/test/CREMA-D_1004_MTI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1081_ITS_SAD_XX.wav,-1,Sadness,1081,Male,2.9,2.9,test,./dataset/splitted/test/CREMA-D_1081_ITS_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1015_ITS_DIS_XX.wav,-1,Disgust,1015,Male,2.87,2.87,train,./dataset/splitted/train/CREMA-D_1015_ITS_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1013_IOM_NEU_XX.wav,0,Neutrality,1013,Female,2.8,2.8,train,./dataset/splitted/train/CREMA-D_1013_IOM_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1006_IOM_NEU_XX.wav,0,Neutrality,1006,Female,3.24,3.24,train,./dataset/splitted/train/CREMA-D_1006_IOM_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1051_IOM_ANG_XX.wav,-1,Anger,1051,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1051_IOM_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1044_IOM_ANG_XX.wav,-1,Anger,1044,Male,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1044_IOM_ANG_XX_Anger_-1.wav
